SalesOrderID	OrderDate	SalesOrderNumber	CustomerID
44433	20/9/2011	SO44433	28270
44434	20/9/2011	SO44434	28580
44435	21/9/2011	SO44435	28573
44436	21/9/2011	SO44436	26630
44437	21/9/2011	SO44437	11076
44438	21/9/2011	SO44438	17909
44439	22/9/2011	SO44439	14195
44440	22/9/2011	SO44440	12261
44441	22/9/2011	SO44441	22118
44442	22/9/2011	SO44442	14599
44443	22/9/2011	SO44443	17370
44444	24/9/2011	SO44444	13697
44445	25/9/2011	SO44445	17478
44446	25/9/2011	SO44446	17914
44447	26/9/2011	SO44447	12265
44448	26/9/2011	SO44448	28264
44449	26/9/2011	SO44449	28293
44450	26/9/2011	SO44450	28294
44451	26/9/2011	SO44451	28295
44452	26/9/2011	SO44452	20164
44453	26/9/2011	SO44453	17923
44454	26/9/2011	SO44454	17926
44455	26/9/2011	SO44455	17513
44456	26/9/2011	SO44456	25560
44457	27/9/2011	SO44457	28196
44458	27/9/2011	SO44458	28247
44459	27/9/2011	SO44459	28288
44460	27/9/2011	SO44460	20150
44461	27/9/2011	SO44461	17918
44462	28/9/2011	SO44462	14155
44463	28/9/2011	SO44463	19340
44464	28/9/2011	SO44464	22120
44465	28/9/2011	SO44465	14613
44466	28/9/2011	SO44466	26640
44467	28/9/2011	SO44467	11070
44468	28/9/2011	SO44468	11075
44469	28/9/2011	SO44469	17734
44470	28/9/2011	SO44470	17735
44471	28/9/2011	SO44471	25561
44472	29/9/2011	SO44472	13685
44473	29/9/2011	SO44473	28255
44474	29/9/2011	SO44474	14601
44475	29/9/2011	SO44475	11101
44476	29/9/2011	SO44476	17913
44477	29/9/2011	SO44477	17922
44478	29/9/2011	SO44478	17726
44479	30/9/2011	SO44479	29391
44480	30/9/2011	SO44480	25891
44481	1/10/2011	SO44481	29757
44482	1/10/2011	SO44482	29668
44483	1/10/2011	SO44483	29611
44484	1/10/2011	SO44484	29620
44485	1/10/2011	SO44485	30058
44486	1/10/2011	SO44486	29548
44487	1/10/2011	SO44487	29955
44488	1/10/2011	SO44488	29888
44489	1/10/2011	SO44489	29717
44490	1/10/2011	SO44490	29539
44491	1/10/2011	SO44491	29555
44492	1/10/2011	SO44492	29818
44493	1/10/2011	SO44493	30011
44494	1/10/2011	SO44494	29509
44495	1/10/2011	SO44495	29813
44496	1/10/2011	SO44496	29892
44497	1/10/2011	SO44497	29988
44498	1/10/2011	SO44498	29946
44499	1/10/2011	SO44499	29680
44500	1/10/2011	SO44500	29865
44501	1/10/2011	SO44501	29773
44502	1/10/2011	SO44502	29961
44503	1/10/2011	SO44503	29554
44504	1/10/2011	SO44504	30074
44505	1/10/2011	SO44505	30056
44506	1/10/2011	SO44506	29749
44507	1/10/2011	SO44507	29945
44508	1/10/2011	SO44508	29764
44509	1/10/2011	SO44509	30117
44510	1/10/2011	SO44510	29728
44511	1/10/2011	SO44511	29571
44512	1/10/2011	SO44512	30042
44513	1/10/2011	SO44513	29582
44514	1/10/2011	SO44514	30107
44515	1/10/2011	SO44515	29675
44516	1/10/2011	SO44516	29585
44517	1/10/2011	SO44517	30076
44518	1/10/2011	SO44518	29624
44519	1/10/2011	SO44519	29569
44520	1/10/2011	SO44520	29703
44521	1/10/2011	SO44521	30100
44522	1/10/2011	SO44522	30091
44523	1/10/2011	SO44523	29925
44524	1/10/2011	SO44524	29664
44525	1/10/2011	SO44525	29510
44526	1/10/2011	SO44526	29789
44527	1/10/2011	SO44527	29558
44528	1/10/2011	SO44528	30111
44529	1/10/2011	SO44529	30010
44530	1/10/2011	SO44530	29861
44531	1/10/2011	SO44531	29724
44532	1/10/2011	SO44532	29493
44533	1/10/2011	SO44533	29698
44534	1/10/2011	SO44534	29515
44535	1/10/2011	SO44535	29794
44536	1/10/2011	SO44536	29583
44537	1/10/2011	SO44537	29541
44538	1/10/2011	SO44538	29716
44539	1/10/2011	SO44539	29830
44540	1/10/2011	SO44540	29742
44541	1/10/2011	SO44541	30004
44542	1/10/2011	SO44542	29807
44543	1/10/2011	SO44543	29930
44544	1/10/2011	SO44544	29522
44545	1/10/2011	SO44545	29866
44546	1/10/2011	SO44546	30022
44547	1/10/2011	SO44547	29705
44548	1/10/2011	SO44548	30012
44549	1/10/2011	SO44549	29880
44550	1/10/2011	SO44550	29906
44551	1/10/2011	SO44551	29901
44552	1/10/2011	SO44552	29507
44553	1/10/2011	SO44553	29968
44554	1/10/2011	SO44554	29588
44555	1/10/2011	SO44555	29846
44556	1/10/2011	SO44556	29523
44557	1/10/2011	SO44557	30095
44558	1/10/2011	SO44558	29731
44559	1/10/2011	SO44559	29791
44560	1/10/2011	SO44560	29785
44561	1/10/2011	SO44561	29787
44562	1/10/2011	SO44562	29963
44563	1/10/2011	SO44563	29617
44564	1/10/2011	SO44564	29853
44565	1/10/2011	SO44565	29756
44566	1/10/2011	SO44566	29774
44567	1/10/2011	SO44567	29521
44568	1/10/2011	SO44568	29688
44569	1/10/2011	SO44569	29511
44570	1/10/2011	SO44570	29885
44571	1/10/2011	SO44571	29448
44572	1/10/2011	SO44572	28664
44573	1/10/2011	SO44573	25917
44574	1/10/2011	SO44574	11107
44575	1/10/2011	SO44575	11110
44576	1/10/2011	SO44576	28660
44577	2/10/2011	SO44577	28667
44578	2/10/2011	SO44578	28653
44579	2/10/2011	SO44579	28662
44580	3/10/2011	SO44580	13782
44581	3/10/2011	SO44581	11108
44582	3/10/2011	SO44582	11134
44583	3/10/2011	SO44583	18210
44584	4/10/2011	SO44584	28671
44585	4/10/2011	SO44585	28790
44586	4/10/2011	SO44586	28794
44587	4/10/2011	SO44587	28627
44588	4/10/2011	SO44588	26683
44589	4/10/2011	SO44589	11104
44590	5/10/2011	SO44590	13795
44591	5/10/2011	SO44591	17987
44592	5/10/2011	SO44592	28761
44593	5/10/2011	SO44593	28645
44594	5/10/2011	SO44594	18250
44595	5/10/2011	SO44595	11124
44596	5/10/2011	SO44596	18238
44597	6/10/2011	SO44597	12290
44598	6/10/2011	SO44598	29400
44599	6/10/2011	SO44599	28792
44600	6/10/2011	SO44600	18243
44601	6/10/2011	SO44601	11117
44602	7/10/2011	SO44602	14702
44603	7/10/2011	SO44603	20167
44604	7/10/2011	SO44604	19364
44605	7/10/2011	SO44605	28672
44606	7/10/2011	SO44606	28772
44607	7/10/2011	SO44607	28774
44608	7/10/2011	SO44608	18200
44609	7/10/2011	SO44609	18220
44610	7/10/2011	SO44610	18241
44611	8/10/2011	SO44611	13778
44612	8/10/2011	SO44612	28675
44613	8/10/2011	SO44613	28628
44614	8/10/2011	SO44614	28650
44615	8/10/2011	SO44615	28654
44616	8/10/2011	SO44616	28655
44617	8/10/2011	SO44617	28666
44618	8/10/2011	SO44618	18205
44619	9/10/2011	SO44619	13789
44620	9/10/2011	SO44620	18204
44621	9/10/2011	SO44621	18217
44622	9/10/2011	SO44622	13771
44623	10/10/2011	SO44623	12301
44624	10/10/2011	SO44624	19357
44625	10/10/2011	SO44625	28658
44626	10/10/2011	SO44626	18272
44627	10/10/2011	SO44627	11109
44628	10/10/2011	SO44628	11356
44629	10/10/2011	SO44629	18209
44630	11/10/2011	SO44630	28765
44631	11/10/2011	SO44631	28629
44632	11/10/2011	SO44632	18196
44633	11/10/2011	SO44633	18203
44634	11/10/2011	SO44634	18213
44635	11/10/2011	SO44635	18218
44636	12/10/2011	SO44636	14705
44637	12/10/2011	SO44637	28644
44638	12/10/2011	SO44638	28651
44639	12/10/2011	SO44639	14617
44640	12/10/2011	SO44640	18246
44641	12/10/2011	SO44641	18255
44642	12/10/2011	SO44642	25567
44643	13/10/2011	SO44643	12280
44644	13/10/2011	SO44644	12279
44645	13/10/2011	SO44645	11344
44646	13/10/2011	SO44646	29449
44647	13/10/2011	SO44647	28770
44648	13/10/2011	SO44648	25916
44649	13/10/2011	SO44649	25924
44650	13/10/2011	SO44650	11147
44651	14/10/2011	SO44651	14720
44652	14/10/2011	SO44652	28407
44653	14/10/2011	SO44653	20170
44654	14/10/2011	SO44654	28619
44655	14/10/2011	SO44655	11105
44656	14/10/2011	SO44656	18275
44657	14/10/2011	SO44657	11120
44658	14/10/2011	SO44658	18201
44659	14/10/2011	SO44659	18208
44660	15/10/2011	SO44660	28775
44661	15/10/2011	SO44661	14639
44662	15/10/2011	SO44662	11151
44663	15/10/2011	SO44663	18212
44664	15/10/2011	SO44664	18222
44665	15/10/2011	SO44665	25564
44666	16/10/2011	SO44666	28763
44667	16/10/2011	SO44667	28795
44668	16/10/2011	SO44668	28621
44669	16/10/2011	SO44669	25942
44670	16/10/2011	SO44670	18245
44671	16/10/2011	SO44671	18268
44672	16/10/2011	SO44672	18207
44673	17/10/2011	SO44673	13790
44674	17/10/2011	SO44674	28635
44675	17/10/2011	SO44675	25566
44676	17/10/2011	SO44676	18198
44677	18/10/2011	SO44677	22233
44678	18/10/2011	SO44678	22121
44679	18/10/2011	SO44679	11106
44680	19/10/2011	SO44680	12296
44681	19/10/2011	SO44681	17982
44682	19/10/2011	SO44682	28797
44683	19/10/2011	SO44683	28799
44684	19/10/2011	SO44684	28643
44685	19/10/2011	SO44685	18249
44686	20/10/2011	SO44686	14712
44687	20/10/2011	SO44687	20172
44688	20/10/2011	SO44688	18244
44689	20/10/2011	SO44689	18269
44690	20/10/2011	SO44690	11111
44691	21/10/2011	SO44691	28414
44692	21/10/2011	SO44692	28670
44693	21/10/2011	SO44693	28676
44694	21/10/2011	SO44694	22232
44695	21/10/2011	SO44695	19855
44696	21/10/2011	SO44696	18254
44697	22/10/2011	SO44697	18219
44698	22/10/2011	SO44698	25565
44699	23/10/2011	SO44699	22234
44700	23/10/2011	SO44700	28769
44701	23/10/2011	SO44701	14636
44702	23/10/2011	SO44702	18260
44703	24/10/2011	SO44703	12300
44704	24/10/2011	SO44704	29403
44705	24/10/2011	SO44705	28678
44706	24/10/2011	SO44706	28618
44707	24/10/2011	SO44707	28649
44708	24/10/2011	SO44708	25909
44709	24/10/2011	SO44709	18240
44710	25/10/2011	SO44710	28674
44711	25/10/2011	SO44711	18248
44712	25/10/2011	SO44712	11112
44713	26/10/2011	SO44713	22128
44714	26/10/2011	SO44714	28657
44715	26/10/2011	SO44715	22182
44716	26/10/2011	SO44716	22230
44717	26/10/2011	SO44717	14616
44718	26/10/2011	SO44718	18239
44719	27/10/2011	SO44719	14700
44720	27/10/2011	SO44720	28625
44721	27/10/2011	SO44721	26643
44722	28/10/2011	SO44722	13774
44723	28/10/2011	SO44723	29410
44724	28/10/2011	SO44724	28665
44725	28/10/2011	SO44725	25910
44726	28/10/2011	SO44726	14614
44727	28/10/2011	SO44727	18273
44728	28/10/2011	SO44728	11126
44729	29/10/2011	SO44729	12307
44730	29/10/2011	SO44730	14697
44731	29/10/2011	SO44731	28661
44732	29/10/2011	SO44732	18251
44733	29/10/2011	SO44733	18214
44734	30/10/2011	SO44734	12285
44735	30/10/2011	SO44735	28673
44736	30/10/2011	SO44736	14634
44737	30/10/2011	SO44737	18242
44738	30/10/2011	SO44738	18252
44739	30/10/2011	SO44739	18202
44740	31/10/2011	SO44740	29592
44741	31/10/2011	SO44741	29632
44742	31/10/2011	SO44742	29967
44743	31/10/2011	SO44743	29622
44744	31/10/2011	SO44744	29714
44745	31/10/2011	SO44745	29950
44746	31/10/2011	SO44746	29803
44747	31/10/2011	SO44747	29969
44748	31/10/2011	SO44748	29508
44749	31/10/2011	SO44749	29639
44750	31/10/2011	SO44750	29722
44751	31/10/2011	SO44751	29914
44752	31/10/2011	SO44752	29673
44753	31/10/2011	SO44753	29944
44754	31/10/2011	SO44754	29659
44755	31/10/2011	SO44755	30090
44756	31/10/2011	SO44756	29708
44757	31/10/2011	SO44757	29748
44758	31/10/2011	SO44758	29651
44759	31/10/2011	SO44759	29655
44760	31/10/2011	SO44760	29897
44761	31/10/2011	SO44761	29504
44762	31/10/2011	SO44762	29690
44763	31/10/2011	SO44763	29721
44764	31/10/2011	SO44764	29681
44765	31/10/2011	SO44765	29577
44766	31/10/2011	SO44766	29755
44767	31/10/2011	SO44767	29769
44768	31/10/2011	SO44768	30106
44769	31/10/2011	SO44769	30068
44770	31/10/2011	SO44770	29686
44771	31/10/2011	SO44771	29921
44772	31/10/2011	SO44772	29486
44773	31/10/2011	SO44773	29740
44774	31/10/2011	SO44774	29649
44775	31/10/2011	SO44775	30013
44776	31/10/2011	SO44776	29938
44777	31/10/2011	SO44777	29525
44778	31/10/2011	SO44778	29746
44779	31/10/2011	SO44779	29685
44780	31/10/2011	SO44780	29883
44781	31/10/2011	SO44781	29982
44782	31/10/2011	SO44782	29581
44783	31/10/2011	SO44783	29834
44784	31/10/2011	SO44784	29669
44785	31/10/2011	SO44785	29674
44786	31/10/2011	SO44786	29518
44787	31/10/2011	SO44787	29702
44788	31/10/2011	SO44788	29710
44789	31/10/2011	SO44789	29498
44790	31/10/2011	SO44790	29788
44791	31/10/2011	SO44791	29637
44792	31/10/2011	SO44792	29810
44793	31/10/2011	SO44793	29872
44794	31/10/2011	SO44794	29915
44795	31/10/2011	SO44795	29562
44796	31/10/2011	SO44796	29531
44797	31/10/2011	SO44797	29966
44798	31/10/2011	SO44798	30088
44799	31/10/2011	SO44799	29642
44800	31/10/2011	SO44800	29487
44801	31/10/2011	SO44801	29715
44802	31/10/2011	SO44802	29808
44803	31/10/2011	SO44803	12383
44804	31/10/2011	SO44804	28829
44805	31/10/2011	SO44805	29011
44806	31/10/2011	SO44806	18452
44807	31/10/2011	SO44807	11365
44808	1/11/2011	SO44808	13836
44809	1/11/2011	SO44809	20552
44810	1/11/2011	SO44810	29126
44811	1/11/2011	SO44811	22732
44812	1/11/2011	SO44812	28988
44813	1/11/2011	SO44813	18695
44814	1/11/2011	SO44814	18281
44815	1/11/2011	SO44815	11444
44816	2/11/2011	SO44816	12321
44817	2/11/2011	SO44817	14777
44818	2/11/2011	SO44818	28827
44819	2/11/2011	SO44819	28853
44820	2/11/2011	SO44820	25972
44821	2/11/2011	SO44821	25975
44822	2/11/2011	SO44822	18486
44823	2/11/2011	SO44823	18488
44824	2/11/2011	SO44824	18694
44825	2/11/2011	SO44825	18309
44826	3/11/2011	SO44826	12308
44827	3/11/2011	SO44827	25973
44828	3/11/2011	SO44828	28997
44829	3/11/2011	SO44829	14643
44830	3/11/2011	SO44830	18337
44831	4/11/2011	SO44831	29467
44832	4/11/2011	SO44832	28804
44833	4/11/2011	SO44833	28842
44834	4/11/2011	SO44834	25952
44835	4/11/2011	SO44835	18338
44836	4/11/2011	SO44836	18465
44837	5/11/2011	SO44837	13808
44838	5/11/2011	SO44838	14138
44839	5/11/2011	SO44839	28825
44840	5/11/2011	SO44840	28857
44841	5/11/2011	SO44841	18335
44842	6/11/2011	SO44842	14140
44843	6/11/2011	SO44843	29058
44844	6/11/2011	SO44844	29139
44845	6/11/2011	SO44845	28845
44846	6/11/2011	SO44846	18334
44847	6/11/2011	SO44847	11445
44848	7/11/2011	SO44848	28418
44849	7/11/2011	SO44849	17996
44850	7/11/2011	SO44850	19417
44851	7/11/2011	SO44851	22299
44852	7/11/2011	SO44852	29128
44853	7/11/2011	SO44853	19874
44854	7/11/2011	SO44854	29004
44855	7/11/2011	SO44855	26692
44856	7/11/2011	SO44856	14651
44857	7/11/2011	SO44857	18484
44858	7/11/2011	SO44858	18487
44859	7/11/2011	SO44859	18495
44860	7/11/2011	SO44860	18693
44861	7/11/2011	SO44861	18288
44862	7/11/2011	SO44862	18457
44863	7/11/2011	SO44863	18467
44864	7/11/2011	SO44864	11364
44865	7/11/2011	SO44865	11372
44866	7/11/2011	SO44866	11443
44867	8/11/2011	SO44867	14793
44868	8/11/2011	SO44868	28852
44869	8/11/2011	SO44869	18700
44870	8/11/2011	SO44870	18301
44871	8/11/2011	SO44871	11363
44872	9/11/2011	SO44872	29111
44873	9/11/2011	SO44873	28828
44874	10/11/2011	SO44874	18004
44875	10/11/2011	SO44875	29048
44876	10/11/2011	SO44876	29056
44877	10/11/2011	SO44877	29136
44878	10/11/2011	SO44878	28807
44879	10/11/2011	SO44879	28833
44880	10/11/2011	SO44880	18470
44881	10/11/2011	SO44881	18496
44882	10/11/2011	SO44882	18703
44883	10/11/2011	SO44883	18296
44884	10/11/2011	SO44884	18308
44885	11/11/2011	SO44885	14833
44886	11/11/2011	SO44886	29108
44887	11/11/2011	SO44887	28821
44888	11/11/2011	SO44888	28838
44889	12/11/2011	SO44889	11351
44890	12/11/2011	SO44890	11381
44891	12/11/2011	SO44891	28847
44892	12/11/2011	SO44892	22267
44893	12/11/2011	SO44893	28856
44894	12/11/2011	SO44894	25943
44895	12/11/2011	SO44895	25951
44896	12/11/2011	SO44896	25964
44897	12/11/2011	SO44897	18696
44898	12/11/2011	SO44898	18307
44899	12/11/2011	SO44899	11353
44900	13/11/2011	SO44900	14778
44901	13/11/2011	SO44901	12332
44902	13/11/2011	SO44902	13829
44903	13/11/2011	SO44903	18284
44904	13/11/2011	SO44904	11359
44905	14/11/2011	SO44905	13822
44906	14/11/2011	SO44906	14832
44907	14/11/2011	SO44907	19415
44908	14/11/2011	SO44908	29032
44909	14/11/2011	SO44909	28840
44910	14/11/2011	SO44910	25969
44911	14/11/2011	SO44911	25976
44912	14/11/2011	SO44912	28966
44913	14/11/2011	SO44913	18468
44914	14/11/2011	SO44914	18491
44915	14/11/2011	SO44915	18461
44916	14/11/2011	SO44916	18463
44917	15/11/2011	SO44917	13842
44918	15/11/2011	SO44918	29466
44919	15/11/2011	SO44919	29017
44920	15/11/2011	SO44920	14648
44921	15/11/2011	SO44921	18489
44922	15/11/2011	SO44922	18277
44923	15/11/2011	SO44923	18336
44924	16/11/2011	SO44924	28830
44925	16/11/2011	SO44925	18493
44926	16/11/2011	SO44926	25706
44927	16/11/2011	SO44927	11448
44928	17/11/2011	SO44928	14843
44929	17/11/2011	SO44929	12398
44930	17/11/2011	SO44930	29110
44931	17/11/2011	SO44931	28849
44932	17/11/2011	SO44932	18303
44933	17/11/2011	SO44933	18276
44934	18/11/2011	SO44934	14771
44935	18/11/2011	SO44935	12333
44936	18/11/2011	SO44936	29044
44937	18/11/2011	SO44937	22251
44938	18/11/2011	SO44938	28851
44939	18/11/2011	SO44939	28993
44940	18/11/2011	SO44940	18490
44941	18/11/2011	SO44941	18697
44942	18/11/2011	SO44942	18701
44943	18/11/2011	SO44943	25568
44944	18/11/2011	SO44944	25707
44945	18/11/2011	SO44945	25710
44946	18/11/2011	SO44946	11357
44947	18/11/2011	SO44947	11446
44948	19/11/2011	SO44948	12395
44949	19/11/2011	SO44949	29474
44950	19/11/2011	SO44950	28835
44951	19/11/2011	SO44951	28843
44952	19/11/2011	SO44952	25955
44953	19/11/2011	SO44953	28859
44954	19/11/2011	SO44954	28990
44955	19/11/2011	SO44955	25709
44956	19/11/2011	SO44956	11449
44957	20/11/2011	SO44957	22247
44958	20/11/2011	SO44958	20173
44959	20/11/2011	SO44959	29019
44960	20/11/2011	SO44960	22373
44961	20/11/2011	SO44961	29060
44962	20/11/2011	SO44962	28831
44963	20/11/2011	SO44963	25974
44964	20/11/2011	SO44964	14647
44965	20/11/2011	SO44965	14649
44966	20/11/2011	SO44966	18458
44967	21/11/2011	SO44967	14794
44968	21/11/2011	SO44968	19365
44969	21/11/2011	SO44969	22713
44970	21/11/2011	SO44970	28820
44971	21/11/2011	SO44971	28989
44972	21/11/2011	SO44972	29016
44973	21/11/2011	SO44973	18482
44974	22/11/2011	SO44974	14776
44975	22/11/2011	SO44975	28823
44976	22/11/2011	SO44976	28824
44977	22/11/2011	SO44977	29010
44978	22/11/2011	SO44978	14652
44979	22/11/2011	SO44979	18469
44980	22/11/2011	SO44980	18699
44981	22/11/2011	SO44981	18462
44982	23/11/2011	SO44982	29132
44983	23/11/2011	SO44983	22252
44984	23/11/2011	SO44984	29008
44985	23/11/2011	SO44985	18692
44986	23/11/2011	SO44986	25708
44987	24/11/2011	SO44987	12323
44988	24/11/2011	SO44988	17999
44989	24/11/2011	SO44989	28854
44990	24/11/2011	SO44990	14645
44991	24/11/2011	SO44991	18698
44992	24/11/2011	SO44992	18464
44993	24/11/2011	SO44993	11368
44994	25/11/2011	SO44994	28805
44995	25/11/2011	SO44995	28841
44996	25/11/2011	SO44996	25970
44997	25/11/2011	SO44997	28870
44998	25/11/2011	SO44998	14646
44999	25/11/2011	SO44999	18485
45000	25/11/2011	SO45000	18297
45001	25/11/2011	SO45001	18302
45002	26/11/2011	SO45002	13844
45003	26/11/2011	SO45003	29059
45004	26/11/2011	SO45004	29106
45005	26/11/2011	SO45005	28844
45006	27/11/2011	SO45006	12373
45007	27/11/2011	SO45007	14137
45008	27/11/2011	SO45008	14831
45009	27/11/2011	SO45009	19387
45010	27/11/2011	SO45010	28869
45011	27/11/2011	SO45011	22268
45012	27/11/2011	SO45012	14650
45013	27/11/2011	SO45013	18483
45014	27/11/2011	SO45014	25705
45015	27/11/2011	SO45015	11360
45016	28/11/2011	SO45016	14770
45017	28/11/2011	SO45017	28826
45018	28/11/2011	SO45018	18494
45019	28/11/2011	SO45019	18691
45020	28/11/2011	SO45020	18332
45021	28/11/2011	SO45021	11358
45022	28/11/2011	SO45022	11447
45023	28/11/2011	SO45023	13807
45024	29/11/2011	SO45024	29475
45025	29/11/2011	SO45025	29070
45026	29/11/2011	SO45026	25962
45027	29/11/2011	SO45027	28871
45028	29/11/2011	SO45028	18702
45029	29/11/2011	SO45029	18331
45030	29/11/2011	SO45030	11450
45031	30/11/2011	SO45031	14792
45032	30/11/2011	SO45032	14139
45033	30/11/2011	SO45033	29138
45034	30/11/2011	SO45034	28822
45035	30/11/2011	SO45035	28839
45036	30/11/2011	SO45036	28846
45037	30/11/2011	SO45037	25704
45038	1/12/2011	SO45038	29734
45039	1/12/2011	SO45039	29994
45040	1/12/2011	SO45040	29565
45041	1/12/2011	SO45041	29858
45042	1/12/2011	SO45042	29898
45043	1/12/2011	SO45043	29580
45044	1/12/2011	SO45044	30052
45045	1/12/2011	SO45045	29974
45046	1/12/2011	SO45046	29682
45047	1/12/2011	SO45047	29614
45048	1/12/2011	SO45048	29566
45049	1/12/2011	SO45049	29890
45050	1/12/2011	SO45050	29747
45051	1/12/2011	SO45051	29973
45052	1/12/2011	SO45052	30067
45053	1/12/2011	SO45053	29844
45054	1/12/2011	SO45054	29596
45055	1/12/2011	SO45055	29827
45056	1/12/2011	SO45056	29811
45057	1/12/2011	SO45057	29824
45058	1/12/2011	SO45058	29761
45059	1/12/2011	SO45059	29489
45060	1/12/2011	SO45060	29889
45061	1/12/2011	SO45061	29825
45062	1/12/2011	SO45062	29661
45063	1/12/2011	SO45063	29759
45064	1/12/2011	SO45064	29497
45065	1/12/2011	SO45065	29912
45066	1/12/2011	SO45066	30084
45067	1/12/2011	SO45067	29610
45068	1/12/2011	SO45068	29606
45069	1/12/2011	SO45069	29718
45070	1/12/2011	SO45070	29646
45071	1/12/2011	SO45071	29533
45072	1/12/2011	SO45072	29570
45073	1/12/2011	SO45073	29768
45074	1/12/2011	SO45074	29992
45075	1/12/2011	SO45075	29491
45076	1/12/2011	SO45076	29549
45077	1/12/2011	SO45077	29958
45078	1/12/2011	SO45078	12494
45079	1/12/2011	SO45079	29255
45080	1/12/2011	SO45080	14657
45081	1/12/2011	SO45081	26782
45082	1/12/2011	SO45082	11455
45083	2/12/2011	SO45083	14947
45084	2/12/2011	SO45084	29143
45085	2/12/2011	SO45085	18746
45086	2/12/2011	SO45086	18747
45087	3/12/2011	SO45087	11388
45088	3/12/2011	SO45088	11398
45089	3/12/2011	SO45089	25977
45090	3/12/2011	SO45090	29170
45091	3/12/2011	SO45091	18909
45092	3/12/2011	SO45092	18899
45093	3/12/2011	SO45093	18906
45094	3/12/2011	SO45094	22785
45095	4/12/2011	SO45095	11394
45096	4/12/2011	SO45096	12483
45097	4/12/2011	SO45097	29151
45098	4/12/2011	SO45098	29167
45099	4/12/2011	SO45099	29174
45100	5/12/2011	SO45100	19428
45101	5/12/2011	SO45101	22748
45102	5/12/2011	SO45102	29274
45103	6/12/2011	SO45103	29140
45104	6/12/2011	SO45104	29142
45105	6/12/2011	SO45105	22765
45106	6/12/2011	SO45106	19987
45107	6/12/2011	SO45107	29275
